Litologia     codigo      prof  RHOB         GR        SP         DT
shale1          6         939   2.51E+00   2.37E+02   6.19E+01   4.85E+02
shale1          6         940   2.59E+00   2.17E+02   6.01E+01   3.93E+02
shale1          6         941   2.60E+00   2.60E+02   7.05E+01   5.36E+02
shale1          6         942   2.68E+00   1.97E+02   7.68E+01   4.52E+02
shale1          6         943   2.54E+00   2.38E+02   7.15E+01   4.12E+02
shale1          6         944   2.60E+00   2.03E+02   6.62E+01   5.06E+02
shale1          6         945   2.60E+00   2.61E+02   6.57E+01   4.93E+02
shale1          6         946   2.53E+00   2.87E+02   7.62E+01   5.35E+02
shale1          6         947   2.66E+00   2.31E+02   5.69E+01   6.36E+02
shale1          6         948   2.58E+00   2.40E+02   6.99E+01   6.04E+02
shale1          6         949   2.67E+00   2.40E+02   6.96E+01   5.92E+02
shale1          6         950   2.64E+00   2.28E+02   7.05E+01   4.38E+02
shale1          6         951   2.60E+00   2.51E+02   6.56E+01   5.69E+02
shale1          6         952   2.58E+00   2.03E+02   7.70E+01   5.23E+02
shale1          6         953   2.51E+00   2.18E+02   7.70E+01   4.99E+02
shale1          6         954   2.52E+00   2.52E+02   6.47E+01   5.25E+02
shale1          6         955   2.60E+00   2.39E+02   5.98E+01   5.19E+02
shale1          6         956   2.59E+00   2.35E+02   9.22E+01   5.96E+02
shale1          6         957   2.57E+00   2.22E+02   7.25E+01   5.68E+02
shale1          6         958   2.45E+00   2.47E+02   6.83E+01   5.10E+02
shale1          6         959   2.54E+00   2.61E+02   6.91E+01   5.40E+02
shale1          6         960   2.50E+00   2.60E+02   6.99E+01   5.89E+02
shale1          6         961   2.60E+00   2.63E+02   8.33E+01   6.29E+02
shale1          6         962   2.63E+00   2.07E+02   6.09E+01   5.94E+02
shale1          6         963   2.47E+00   1.86E+02   6.05E+01   4.15E+02
shale1          6         964   2.48E+00   2.19E+02   6.74E+01   5.12E+02
shale1          6         965   2.61E+00   2.06E+02   6.40E+01   5.39E+02
shale1          6         966   2.60E+00   2.42E+02   7.34E+01   5.45E+02
shale1          6         967   2.57E+00   2.20E+02   7.65E+01   5.19E+02
shale1          6         968   2.51E+00   1.93E+02   6.56E+01   4.96E+02
shale1          6         969   2.59E+00   1.62E+02   7.31E+01   5.36E+02
shale1          6         970   2.52E+00   2.80E+02   7.71E+01   5.61E+02
shale1          6         971   2.46E+00   2.45E+02   7.75E+01   5.62E+02
shale1          6         972   2.65E+00   2.46E+02   8.63E+01   4.65E+02
shale1          6         973   2.65E+00   1.90E+02   6.84E+01   4.53E+02
shale1          6         974   2.47E+00   2.35E+02   6.66E+01   6.39E+02
shale1          6         975   2.59E+00   2.23E+02   5.98E+01   5.39E+02
shale1          6         976   2.54E+00   2.40E+02   7.05E+01   5.36E+02
shale1          6         977   2.64E+00   2.39E+02   8.38E+01   5.20E+02
shale1          6         978   2.56E+00   2.13E+02   6.78E+01   5.18E+02
shale1          6         979   2.55E+00   3.00E+02   7.63E+01   4.95E+02
shale1          6         980   2.49E+00   1.91E+02   7.05E+01   5.03E+02
shale1          6         981   2.61E+00   2.38E+02   8.58E+01   5.63E+02
shale1          6         982   2.60E+00   2.21E+02   7.71E+01   6.27E+02
shale1          6         983   2.58E+00   2.56E+02   5.35E+01   5.42E+02
shale1          6         984   2.47E+00   2.34E+02   7.10E+01   5.62E+02
shale1          6         985   2.60E+00   2.52E+02   6.58E+01   5.74E+02
shale1          6         986   2.59E+00   3.04E+02   6.81E+01   5.79E+02
shale1          6         987   2.59E+00   2.09E+02   7.98E+01   4.33E+02
shale1          6         988   2.43E+00   2.41E+02   6.13E+01   5.92E+02
shale1          6         989   2.55E+00   2.30E+02   7.08E+01   5.03E+02
shale1          6         990   2.58E+00   2.09E+02   6.61E+01   5.39E+02
shale1          6         991   2.55E+00   2.72E+02   6.96E+01   5.36E+02
shale1          6         992   2.57E+00   2.29E+02   6.99E+01   5.38E+02
shale1          6         993   2.63E+00   2.00E+02   6.72E+01   5.41E+02
shale1          6         994   2.58E+00   2.53E+02   7.04E+01   4.60E+02
shale1          6         995   2.50E+00   2.58E+02   8.28E+01   5.94E+02
shale1          6         996   2.56E+00   2.41E+02   7.72E+01   5.58E+02
shale1          6         997   2.41E+00   2.23E+02   7.98E+01   4.51E+02
shale1          6         998   2.52E+00   2.15E+02   6.44E+01   5.15E+02
shale1          6         999   2.58E+00   2.14E+02   7.70E+01   4.98E+02
shale1          6        1000   2.71E+00   2.70E+02   7.37E+01   5.35E+02
shale1          6        1001   2.62E+00   2.32E+02   6.65E+01   5.41E+02
shale1          6        1002   2.59E+00   2.42E+02   7.04E+01   4.38E+02
shale1          6        1003   2.64E+00   2.64E+02   7.95E+01   5.03E+02
shale1          6        1004   2.65E+00   2.03E+02   6.36E+01   5.25E+02
shale1          6        1005   2.53E+00   2.24E+02   6.78E+01   3.53E+02
shale1          6        1006   2.60E+00   1.75E+02   6.15E+01   6.42E+02
shale1          6        1007   2.58E+00   2.59E+02   6.43E+01   5.64E+02
shale1          6        1008   2.51E+00   1.96E+02   7.79E+01   5.82E+02
shale1          6        1009   2.54E+00   1.95E+02   6.97E+01   5.52E+02
shale1          6        1010   2.66E+00   2.49E+02   6.86E+01   6.47E+02
shale1          6        1011   2.65E+00   2.21E+02   6.87E+01   5.35E+02
shale1          6        1012   2.56E+00   2.18E+02   6.29E+01   4.99E+02
shale1          6        1013   2.59E+00   1.80E+02   7.00E+01   5.74E+02
shale1          6        1014   2.59E+00   2.10E+02   6.61E+01   6.46E+02
shale1          6        1015   2.60E+00   2.39E+02   6.82E+01   5.96E+02
shale1          6        1016   2.62E+00   2.82E+02   7.68E+01   4.57E+02
shale1          6        1017   2.68E+00   2.66E+02   6.56E+01   5.34E+02
shale1          6        1018   2.53E+00   2.62E+02   7.07E+01   6.15E+02
shale1          6        1019   2.56E+00   2.25E+02   7.61E+01   4.57E+02
shale1          6        1020   2.45E+00   2.57E+02   6.93E+01   4.97E+02
shale1          6        1021   2.57E+00   2.11E+02   5.94E+01   5.66E+02
shale1          6        1022   2.56E+00   1.83E+02   6.38E+01   5.48E+02
shale1          6        1023   2.56E+00   2.48E+02   6.45E+01   6.13E+02
shale1          6        1024   2.53E+00   2.61E+02   6.89E+01   5.82E+02
shale1          6        1025   2.54E+00   2.54E+02   8.03E+01   6.42E+02
shale1          6        1026   2.70E+00   2.40E+02   6.14E+01   5.80E+02
shale1          6        1027   2.60E+00   2.35E+02   7.27E+01   5.27E+02
shale1          6        1028   2.55E+00   2.21E+02   7.56E+01   5.02E+02
shale1          6        1029   2.56E+00   2.87E+02   6.02E+01   5.47E+02
shale1          6        1030   2.58E+00   2.60E+02   8.51E+01   4.80E+02
shale1          6        1031   2.60E+00   2.14E+02   7.88E+01   3.93E+02
shale1          6        1032   2.59E+00   2.52E+02   7.31E+01   3.58E+02
shale1          6        1033   2.50E+00   2.80E+02   6.24E+01   5.05E+02
shale1          6        1034   2.65E+00   2.37E+02   7.55E+01   5.74E+02
shale1          6        1035   2.56E+00   2.15E+02   6.54E+01   4.48E+02
shale1          6        1036   2.56E+00   2.60E+02   6.47E+01   4.63E+02
shale1          6        1037   2.54E+00   2.54E+02   5.34E+01   5.24E+02
shale1          6        1038   2.57E+00   2.23E+02   7.72E+01   4.85E+02
shale1          6        1039   2.67E+00   2.28E+02   6.42E+01   5.03E+02
shale1          6        1040   2.52E+00   2.34E+02   6.63E+01   5.97E+02
shale1          6        1041   2.57E+00   2.19E+02   7.74E+01   4.73E+02
shale1          6        1042   2.59E+00   2.42E+02   7.89E+01   5.31E+02
shale1          6        1043   2.59E+00   2.50E+02   8.15E+01   5.45E+02
shale1          6        1044   2.65E+00   1.96E+02   6.43E+01   3.64E+02
shale1          6        1045   2.58E+00   1.91E+02   6.68E+01   5.38E+02
shale1          6        1046   2.54E+00   2.57E+02   6.95E+01   4.07E+02
shale1          6        1047   2.50E+00   2.41E+02   6.40E+01   4.92E+02
shale1          6        1048   2.55E+00   1.74E+02   6.88E+01   5.15E+02
shale1          6        1049   2.60E+00   2.17E+02   7.20E+01   6.47E+02
shale1          6        1050   2.62E+00   2.64E+02   7.03E+01   5.11E+02
shale1          6        1051   2.65E+00   2.24E+02   6.72E+01   4.77E+02
shale1          6        1052   2.65E+00   2.26E+02   6.61E+01   5.80E+02
shale1          6        1053   2.54E+00   1.98E+02   6.20E+01   4.85E+02
shale1          6        1054   2.59E+00   1.98E+02   7.95E+01   4.66E+02
shale1          6        1055   2.67E+00   2.27E+02   6.22E+01   6.05E+02
shale1          6        1056   2.55E+00   2.30E+02   6.10E+01   5.97E+02
shale1          6        1057   2.58E+00   2.79E+02   8.29E+01   4.26E+02
shale1          6        1058   2.52E+00   2.01E+02   7.47E+01   4.75E+02
shale1          6        1059   2.64E+00   2.22E+02   8.62E+01   5.04E+02
shale1          6        1060   2.58E+00   2.53E+02   7.78E+01   5.59E+02
shale1          6        1061   2.53E+00   2.28E+02   4.64E+01   5.94E+02
shale1          6        1062   2.57E+00   2.32E+02   6.18E+01   5.20E+02
shale1          6        1063   2.50E+00   2.20E+02   5.58E+01   5.11E+02
shale1          6        1064   2.58E+00   2.28E+02   6.77E+01   4.07E+02
shale1          6        1065   2.60E+00   2.02E+02   7.26E+01   4.58E+02
shale1          6        1066   2.56E+00   2.32E+02   7.02E+01   5.74E+02
shale1          6        1067   2.56E+00   2.24E+02   7.53E+01   5.54E+02
shale1          6        1068   2.58E+00   2.56E+02   7.92E+01   4.98E+02
shale1          6        1069   2.52E+00   2.63E+02   7.45E+01   5.42E+02
shale1          6        1070   2.53E+00   2.02E+02   7.28E+01   5.04E+02
shale1          6        1071   2.67E+00   2.85E+02   8.74E+01   4.33E+02
shale1          6        1072   2.51E+00   2.44E+02   7.31E+01   5.00E+02
shale1          6        1073   2.63E+00   2.14E+02   7.39E+01   5.50E+02
shale1          6        1074   2.57E+00   2.33E+02   7.23E+01   5.91E+02
shale1          6        1075   2.58E+00   1.84E+02   6.04E+01   5.27E+02
shale1          6        1076   2.64E+00   1.99E+02   5.77E+01   5.55E+02
shale1          6        1077   2.55E+00   2.07E+02   6.31E+01   4.95E+02
shale1          6        1078   2.58E+00   2.20E+02   8.56E+01   5.90E+02
shale1          6        1079   2.52E+00   2.39E+02   6.08E+01   5.87E+02
shale1          6        1080   2.65E+00   2.03E+02   8.88E+01   4.80E+02
shale1          6        1081   2.65E+00   2.12E+02   6.34E+01   4.72E+02
shale1          6        1082   2.61E+00   2.02E+02   7.00E+01   5.49E+02
shale1          6        1083   2.60E+00   2.65E+02   6.33E+01   5.37E+02
shale1          6        1084   2.59E+00   2.28E+02   6.04E+01   4.98E+02
shale1          6        1085   2.65E+00   2.33E+02   7.64E+01   4.06E+02
shale1          6        1086   2.62E+00   2.58E+02   7.61E+01   5.06E+02
shale1          6        1087   2.44E+00   2.51E+02   7.97E+01   5.35E+02
shale1          6        1088   2.48E+00   2.59E+02   6.59E+01   5.07E+02
shale1          6        1089   2.52E+00   2.26E+02   7.01E+01   4.96E+02
shale1          6        1090   2.59E+00   2.54E+02   6.29E+01   5.71E+02
shale1          6        1091   2.50E+00   2.32E+02   8.70E+01   5.42E+02
halite          7        1092   2.20E+00   8.54E+00   6.55E+00   2.10E+02
halite          7        1093   2.22E+00   1.18E+01   5.10E+00   2.17E+02
halite          7        1094   2.22E+00   1.24E+01   6.38E+00   2.35E+02
halite          7        1095   2.18E+00   9.47E+00   5.70E+00   2.47E+02
halite          7        1096   2.14E+00   1.17E+01   5.43E+00   2.34E+02
halite          7        1097   2.15E+00   9.82E+00   6.89E+00   2.10E+02
halite          7        1098   2.13E+00   1.08E+01   7.16E+00   2.39E+02
halite          7        1099   2.18E+00   1.00E+01   6.08E+00   2.47E+02
halite          7        1100   2.16E+00   1.25E+01   5.89E+00   1.91E+02
halite          7        1101   2.19E+00   1.20E+01   5.27E+00   2.16E+02
halite          7        1102   2.27E+00   1.18E+01   6.23E+00   2.60E+02
halite          7        1103   2.12E+00   1.10E+01   6.51E+00   2.39E+02
halite          7        1104   2.04E+00   1.01E+01   6.77E+00   2.20E+02
halite          7        1105   2.27E+00   1.23E+01   5.05E+00   2.04E+02
halite          7        1106   2.18E+00   1.13E+01   6.31E+00   1.91E+02
halite          7        1107   2.13E+00   1.35E+01   6.63E+00   2.17E+02
halite          7        1108   2.15E+00   1.09E+01   6.24E+00   1.96E+02
halite          7        1109   2.21E+00   1.08E+01   5.42E+00   2.11E+02
halite          7        1110   2.03E+00   1.05E+01   5.57E+00   2.06E+02
halite          7        1111   2.23E+00   8.93E+00   5.54E+00   2.38E+02
halite          7        1112   2.32E+00   1.11E+01   5.15E+00   2.20E+02
halite          7        1113   2.22E+00   1.19E+01   4.98E+00   2.00E+02
halite          7        1114   2.19E+00   1.08E+01   6.23E+00   2.09E+02
halite          7        1115   2.23E+00   1.14E+01   6.62E+00   1.79E+02
halite          7        1116   2.10E+00   9.13E+00   6.75E+00   2.25E+02
halite          7        1117   2.18E+00   1.12E+01   6.91E+00   2.11E+02
halite          7        1118   2.19E+00   1.06E+01   6.35E+00   2.25E+02
halite          7        1119   2.20E+00   9.88E+00   6.59E+00   2.01E+02
halite          7        1120   2.15E+00   1.25E+01   6.01E+00   1.93E+02
halite          7        1121   2.14E+00   1.11E+01   6.24E+00   1.87E+02
halite          7        1122   2.26E+00   1.11E+01   5.23E+00   2.39E+02
halite          7        1123   2.19E+00   1.05E+01   4.50E+00   1.73E+02
halite          7        1124   2.11E+00   1.13E+01   6.50E+00   1.72E+02
halite          7        1125   2.18E+00   1.18E+01   5.77E+00   2.16E+02
halite          7        1126   2.15E+00   1.10E+01   4.64E+00   2.46E+02
halite          7        1127   2.07E+00   1.02E+01   6.82E+00   2.24E+02
halite          7        1128   2.15E+00   1.17E+01   5.98E+00   1.90E+02
halite          7        1129   2.18E+00   1.17E+01   6.00E+00   1.85E+02
halite          7        1130   2.20E+00   1.06E+01   5.43E+00   2.38E+02
halite          7        1131   2.24E+00   1.48E+01   6.66E+00   2.21E+02
halite          7        1132   2.16E+00   1.07E+01   8.06E+00   2.38E+02
halite          7        1133   2.07E+00   1.25E+01   5.31E+00   2.01E+02
halite          7        1134   2.13E+00   1.15E+01   4.77E+00   2.11E+02
halite          7        1135   2.14E+00   1.09E+01   6.51E+00   2.33E+02
halite          7        1136   2.08E+00   1.23E+01   5.12E+00   2.09E+02
halite          7        1137   2.11E+00   9.44E+00   5.40E+00   2.10E+02
halite          7        1138   2.25E+00   1.08E+01   5.98E+00   2.05E+02
halite          7        1139   2.15E+00   9.90E+00   6.27E+00   2.31E+02
halite          7        1140   2.15E+00   1.02E+01   6.44E+00   2.11E+02
halite          7        1141   2.19E+00   1.21E+01   6.17E+00   2.13E+02
halite          7        1142   2.16E+00   1.23E+01   6.30E+00   2.62E+02
halite          7        1143   2.20E+00   9.99E+00   6.72E+00   2.08E+02
halite          7        1144   2.14E+00   1.22E+01   6.53E+00   1.89E+02
halite          7        1145   2.11E+00   9.78E+00   7.36E+00   1.99E+02
halite          7        1146   2.17E+00   1.17E+01   6.79E+00   1.87E+02
halite          7        1147   2.28E+00   1.06E+01   5.90E+00   2.12E+02
halite          7        1148   2.11E+00   8.08E+00   5.72E+00   1.90E+02
halite          7        1149   2.15E+00   9.76E+00   5.87E+00   2.30E+02
halite          7        1150   2.06E+00   1.12E+01   6.73E+00   2.60E+02
halite          7        1151   2.10E+00   1.36E+01   5.48E+00   2.20E+02
halite          7        1152   2.18E+00   9.87E+00   6.40E+00   1.42E+02
halite          7        1153   2.10E+00   1.03E+01   6.79E+00   2.43E+02
halite          7        1154   2.13E+00   1.05E+01   7.11E+00   2.38E+02
halite          7        1155   2.22E+00   1.08E+01   5.30E+00   2.20E+02
halite          7        1156   2.19E+00   1.35E+01   6.14E+00   2.47E+02
halite          7        1157   2.23E+00   1.18E+01   4.50E+00   2.09E+02
halite          7        1158   2.23E+00   1.01E+01   4.66E+00   1.93E+02
halite          7        1159   2.15E+00   1.13E+01   5.79E+00   2.39E+02
halite          7        1160   2.20E+00   1.06E+01   5.59E+00   1.99E+02
halite          7        1161   2.16E+00   9.83E+00   6.70E+00   1.87E+02
halite          7        1162   2.17E+00   1.13E+01   5.57E+00   2.26E+02
halite          7        1163   2.16E+00   1.10E+01   5.82E+00   2.19E+02
halite          7        1164   2.27E+00   1.05E+01   5.28E+00   2.11E+02
halite          7        1165   2.16E+00   1.05E+01   4.22E+00   2.13E+02
halite          7        1166   2.13E+00   1.21E+01   6.69E+00   2.28E+02
